time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,Power
6:25:00,23100000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:01,23101000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:02,23102000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:03,23103000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:04,23104000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:05,23105000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:06,23106000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:07,23107000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:08,23108000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:09,23109000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:10,23110000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:11,23111000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:12,23112000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:13,23113000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:14,23114000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:15,23115000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:16,23116000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:17,23117000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:18,23118000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:19,23119000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:20,23120000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:21,23121000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:22,23122000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:23,23123000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:24,23124000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:25,23125000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:26,23126000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:27,23127000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:28,23128000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:29,23129000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:30,23130000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:31,23131000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:32,23132000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:33,23133000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:34,23134000,0,0,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,6.702348
6:25:35,23135000,72,716,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,21.67759
6:25:36,23136000,133,611,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,25.09884
6:25:37,23137000,190,577,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,33.377483
6:25:38,23138000,275,846,Route9_trip151957020_06:25:00,5,Euro4,Gasoline,Gillig_104,Passenger,51.54594
